"age","duration","E","O"
56,2.5,1186.80769230769,85
58,2.5,1289.60256410256,106
60,2.5,3001.68589743589,154
18,3,292.25,17
30,3,277.134615384615,20
35,3,754.833333333335,44
40,3,448.692307692305,33
42,3,574.653846153851,26
44,3,651.955128205123,54
46,3,705.410256410259,37
48,3,776.608974358974,52
50,3,829.525641025635,50
52,3,891.275641025638,51
54,3,989.576923076921,61
56,3,1018.31410256411,56
58,3,1057.01923076922,64
60,3,2722.83974358974,101
18,3.5,212.993589743589,11
30,3.5,210.243589743593,21
35,3.5,589.108974358974,40
40,3.5,372.987179487179,29
42,3.5,427.871794871792,16
44,3.5,548.025641025645,26
46,3.5,579.923076923076,39
48,3.5,629.205128205127,35
50,3.5,680.743589743591,41
52,3.5,730.647435897433,48
54,3.5,815.076923076923,57
56,3.5,851.506410256406,57
58,3.5,869.570512820515,51
60,3.5,2445.33333333333,83
18,4,159.775641025641,5
30,4,154.044871794873,13
35,4,460.737179487179,23
40,4,292.461538461537,18
42,4,336.698717948717,12
44,4,444.641025641027,17
46,4,470.198717948716,17
48,4,519.455128205131,33
50,4,559.814102564104,25
52,4,586.782051282047,35
54,4,656.769230769226,36
56,4,704.089743589747,58
58,4,709.698717948712,24
60,4,2159.78205128204,74
18,4.5,112.378205128205,9
30,4.5,113.846153846153,4
35,4.5,362.314102564103,12
40,4.5,225.051282051282,10
42,4.5,261.307692307692,15
44,4.5,358.769230769231,18
46,4.5,374.314102564101,28
48,4.5,411.358974358976,23
50,4.5,453.634615384616,15
52,4.5,478.967948717947,30
54,4.5,523.993589743593,30
56,4.5,592.852564102566,32
58,4.5,562.666666666667,24
60,4.5,1868.21153846153,63
18,5,260.73076923077,13
30,5,305.96153846154,11
35,5,1029.57692307693,34
40,5,602.820512820516,19
42,5,812.076923076924,26
44,5,1086.96153846154,33
46,5,1155.76282051282,41
48,5,1180.84615384615,51
50,5,1291.55128205128,42
52,5,1518.07051282052,53
54,5,1576.50641025641,57
56,5,1772.62179487179,67
58,5,1775.59615384615,60
60,5,5877.39743589744,135
